1.974	-4.25
1.989	-5.3255
2.005	-6.1597
2.021	-6.7692
2.037	-7.1477
2.053	-7.283
2.069	-7.188
2.085	-6.8761
2.101	-6.2751
2.117	-5.1801
2.133	-3.369
2.149	-0.88426
2.165	1.7315
2.181	3.5414
2.197	3.7326
2.213	2.2046
2.229	-0.27391
2.245	-2.5091
2.261	-3.5745
2.276	-3.2515
2.292	-2.0097
2.308	-0.67311
2.324	-0.01635
2.34	-0.45524
2.356	-1.911
2.372	-3.874
2.388	-5.6189
2.404	-6.4738
2.42	-6.0673
2.436	-4.5103
2.452	-2.4151
2.468	-0.63131
2.484	0.24295
2.5	0.23263
2.516	-0.11669
2.532	-0.25133
2.548	-0.040448
2.564	0.27031
2.579	0.44864
2.595	0.54402
2.611	0.78399
2.627	1.2748
2.643	1.8322
2.659	2.0839
2.675	1.7558
2.691	0.96201
2.707	0.30852
2.723	0.65117
2.739	2.519
2.755	5.5393
2.771	8.3986
2.787	9.569
2.803	8.3266
2.819	5.2305
2.835	1.6783
2.851	-1.0219
2.866	-2.3019
2.882	-2.3381
2.898	-1.6311
2.914	-0.59131
2.93	0.60304
2.946	1.8924
2.962	3.1449
2.978	4.0757
2.994	4.3655
3.01	3.9083
3.026	2.9824
3.042	2.1589
3.058	1.957
3.074	2.491
3.09	3.3843
3.106	4.0275
3.122	3.9892
3.138	3.2805
3.154	2.3024
3.169	1.5518
3.185	1.316
3.201	1.5388
3.217	1.8934
3.233	1.9783
3.249	1.5254
3.265	0.52399
3.281	-0.80071
3.297	-2.1402
3.313	-3.2857
3.329	-4.2122
3.345	-5.0099
3.361	-5.7365
3.377	-6.3323
3.393	-6.6791
3.409	-6.7424
3.425	-6.6368
3.441	-6.4971
3.456	-6.2183
3.472	-5.3225
3.488	-3.2213
3.504	0.17
3.52	3.9522
3.536	6.5012
3.552	6.5052
3.568	3.9905
3.584	0.38793
3.6	-2.4561
3.616	-3.4499
3.632	-2.7051
3.648	-1.142
3.663	0.21414
3.68	0.72386
3.696	0.25907
3.712	-0.92207
3.728	-2.3974
3.744	-3.7832
3.759	-4.828
3.775	-5.3767
3.791	-5.3013
3.807	-4.524
3.823	-3.1411
3.839	-1.5042
3.855	-0.10819
3.871	0.68851
3.887	0.88453
3.903	0.78148
3.919	0.6962
3.935	0.72228
3.951	0.76204
3.967	0.7449
3.983	0.75564
3.999	0.93526
4.015	1.2951
4.031	1.6627
4.047	1.8044
4.062	1.5975
4.078	1.1313
4.094	0.71924
4.11	0.8296
4.126	1.9026
4.142	4.0513
4.158	6.8004
4.174	9.1354
4.19	9.9908
4.206	8.9174
4.222	6.4101
4.238	3.5958
4.254	1.5338
4.27	0.6877
4.286	0.88539
4.302	1.6213
4.318	2.3821
4.334	2.8379
4.35	2.9105
4.365	2.734
4.381	2.5127
4.397	2.362
4.413	2.2591
4.429	2.1183
4.445	1.8781
4.461	1.5026
4.477	0.93855
4.493	0.1234
4.509	-0.94246
4.525	-2.146
4.541	-3.3023
4.557	-4.253
4.573	-4.9352
4.589	-5.3699
4.605	-5.6067
4.621	-5.6875
4.637	-5.6489
4.653	-5.5274
4.668	-5.3267
4.684	-4.9615
4.7	-4.2397
4.716	-2.9543
4.732	-1.0798
4.748	1.0546
4.764	2.8036
4.78	3.5283
4.796	3.0142
4.812	1.6433
4.828	0.15315
4.844	-0.82668
4.86	-1.0896
4.876	-0.83194
4.892	-0.41711
4.908	-0.15918
4.924	-0.24239
4.94	-0.73429
4.956	-1.6056
4.971	-2.7241
4.987	-3.8461
5.003	-4.6506
5.019	-4.8435
5.035	-4.3171
5.051	-3.2766
5.067	-2.1987
5.083	-1.5656
5.099	-1.5169
5.115	-1.7173
5.131	-1.6248
5.147	-0.97522
5.163	-0.038893
5.179	0.61742
5.195	0.64372
5.211	0.19866
5.227	-0.22928
5.243	-0.2428
5.258	0.21057
5.274	0.90789
5.29	1.5661
5.306	1.9773
5.322	2.0296
5.338	1.712
5.354	1.1452
5.37	0.58436
5.386	0.34989
5.402	0.70591
5.418	1.7341
5.434	3.2458
5.45	4.7955
5.466	5.8509
5.482	6.0655
5.498	5.4729
5.514	4.4392
5.53	3.4057
5.545	2.6302
5.561	2.1149
5.577	1.7397
5.593	1.4517
5.609	1.3401
5.625	1.5455
5.641	2.0993
5.657	2.8406
5.673	3.4801
5.689	3.7562
5.705	3.5669
5.721	2.9986
5.737	2.2681
5.753	1.6256
5.769	1.2509
5.785	1.1666
5.801	1.213
5.817	1.1227
5.833	0.66672
5.848	-0.21621
5.864	-1.3905
5.88	-2.6007
5.896	-3.5962
5.912	-4.2342
5.928	-4.5258
5.944	-4.6202
5.96	-4.7288
5.976	-5.0077
5.992	-5.4477
6.008	-5.8463
6.024	-5.8856
6.04	-5.2744
6.056	-3.8862
6.072	-1.8613
6.088	0.36348
6.104	2.1592
6.12	2.9741
6.135	2.6445
6.151	1.5081
6.167	0.18396
6.183	-0.82584
6.199	-1.3863
6.215	-1.6594
6.231	-1.8516
6.247	-2.0468
6.263	-2.236
6.279	-2.4233
6.295	-2.6422
6.311	-2.8747
6.327	-3.0145
6.343	-2.9672
6.359	-2.7868
6.375	-2.654
6.391	-2.6704
6.407	-2.6922
6.423	-2.4297
6.438	-1.7427
6.454	-0.81965
6.47	-0.045865
6.486	0.29895
6.502	0.22091
6.518	-0.049734
6.534	-0.24075
6.55	-0.17778
6.566	0.16415
6.582	0.67228
6.598	1.1639
6.614	1.4952
6.63	1.6349
6.646	1.6348
6.662	1.5529
6.678	1.468
6.694	1.5918
6.71	2.2794
6.725	3.7665
6.741	5.8036
6.757	7.6069
6.773	8.3176
6.789	7.6111
6.805	5.8974
6.821	3.9569
6.837	2.4027
6.853	1.4439
6.869	1.0267
6.885	1.0657
6.901	1.499
6.917	2.1914
6.933	2.8913
6.949	3.3385
6.965	3.4164
6.981	3.1906
6.997	2.8154
7.013	2.4158
7.028	2.0404
7.044	1.6789
7.06	1.2839
7.076	0.77826
7.092	0.081134
7.108	-0.83586
7.124	-1.9045
7.14	-2.9771
7.156	-3.9009
7.172	-4.5907
7.188	-5.0471
7.204	-5.3145
7.22	-5.4283
7.236	-5.399
7.252	-5.2355
7.268	-4.9663
7.284	-4.624
7.3	-4.1974
7.316	-3.5971
7.331	-2.6848
7.347	-1.3793
7.363	0.21447
7.379	1.7558
7.395	2.7771
7.411	2.9168
7.427	2.1297
7.443	0.72112
7.459	-0.81412
7.475	-2.0257
7.491	-2.6678
7.507	-2.732
7.523	-2.395
7.539	-1.937
7.555	-1.6469
7.571	-1.7158
7.587	-2.1527
7.603	-2.7845
7.618	-3.3539
7.634	-3.6483
7.65	-3.5719
7.666	-3.1412
7.682	-2.4607
7.698	-1.7075
7.714	-1.0878
7.73	-0.73383
7.746	-0.60837
7.762	-0.52661
7.778	-0.30044
7.794	0.11818
7.81	0.61903
7.826	1.0383
7.842	1.2853
7.858	1.4006
7.874	1.5114
7.89	1.7022
7.906	1.8899
7.921	1.8424
7.937	1.4158
7.953	0.85917
7.969	0.86455
7.985	2.1579
8.001	4.8416
8.017	8.05
8.033	10.344
8.049	10.643
8.065	8.9406
8.081	6.2105
8.097	3.6478
8.113	1.9345
8.129	1.0791
8.145	0.77443
8.161	0.81404
8.177	1.1896
8.193	1.8935
8.208	2.7299
8.224	3.363
8.24	3.5398
8.256	3.2594
8.272	2.7457
8.288	2.2776
8.304	2.0196
8.32	1.9503
8.336	1.8999
8.352	1.6573
8.368	1.0891
8.384	0.20736
8.4	-0.85089
8.416	-1.9112
8.432	-2.8531
8.448	-3.6477
8.463	-4.3297
8.48	-4.9306
8.496	-5.4189
8.511	-5.6902
8.527	-5.622
8.543	-5.163
8.559	-4.3951
8.575	-3.5152
8.591	-2.7335
8.607	-2.1508
8.623	-1.7008
8.639	-1.2092
8.655	-0.53896
8.671	0.28276
8.687	1.0566
8.703	1.5406
8.719	1.6197
8.735	1.3799
8.751	1.0337
8.767	0.77426
8.783	0.68059
8.798	0.71732
8.814	0.77702
8.83	0.71132
8.846	0.36851
8.862	-0.32532
8.878	-1.2771
8.894	-2.2294
8.91	-2.9012
8.926	-3.1762
8.942	-3.1721
8.958	-3.1142
8.974	-3.128
8.99	-3.154
9.006	-3.0639
9.022	-2.8307
9.038	-2.5463
9.054	-2.2771
9.07	-1.9591
9.085	-1.4811
9.101	-0.84761
9.117	-0.20865
9.133	0.27923
9.149	0.58335
9.165	0.77994
9.181	0.95153
9.197	1.1322
9.213	1.3317
9.229	1.5633
9.245	1.8144
9.261	1.9875
9.277	1.8995
9.293	1.4135
9.309	0.68539
9.325	0.32954
9.341	1.2176
9.357	3.8371
9.372	7.6232
9.388	10.965
9.404	12.147
9.42	10.57
9.436	7.1809
9.452	3.7342
9.468	1.6051
9.484	1.121
9.5	1.734
9.516	2.6303
9.532	3.2423
9.548	3.4155
9.564	3.2801
9.58	3.0094
9.596	2.6604
9.612	2.1876
9.628	1.5629
9.644	0.85531
9.66	0.19321
9.675	-0.33923
9.691	-0.76882
9.707	-1.2099
9.723	-1.7776
9.739	-2.506
9.755	-3.3204
9.771	-4.0753
9.787	-4.6327
9.803	-4.9326
9.819	-5.016
9.835	-4.9857
9.851	-4.9278
9.867	-4.8391
9.883	-4.6003
9.899	-4.0208
9.915	-2.9476
9.931	-1.4
9.947	0.34487
9.962	1.8032
9.978	2.5004
9.994	2.2547
10.01	1.3277
10.026	0.29506
10.042	-0.296
10.058	-0.23998
10.074	0.25465
10.09	0.74539
10.106	0.83178
10.122	0.35716
10.138	-0.54665
10.154	-1.564
10.17	-2.3769
10.186	-2.8141
10.202	-2.8874
10.218	-2.7272
10.234	-2.504
10.249	-2.3917
10.265	-2.5414
10.281	-3.0097
10.297	-3.6632
10.313	-4.165
10.329	-4.1292
10.345	-3.384
10.361	-2.1423
10.377	-0.89863
10.393	-0.10296
10.409	0.12002
10.425	-0.021365
10.441	-0.20875
10.457	-0.23903
10.473	-0.090155
10.489	0.15528
10.505	0.40501
10.521	0.56576
10.536	0.49518
10.552	0.080525
10.568	-0.44256
10.584	-0.2081
10.6	1.9536
10.616	6.4306
10.632	11.851
10.648	15.484
10.664	15.128
10.68	10.893
10.696	5.1253
10.712	0.60104
10.728	-1.3013
10.744	-1.0142
10.76	0.099221
10.776	0.87132
10.792	0.88793
10.808	0.38899
10.823	-0.14747
10.839	-0.38477
10.855	-0.29052
10.871	-0.072838
10.887	0.0075005
10.903	-0.19257
10.919	-0.64377
10.935	-1.2112
10.951	-1.7692
10.967	-2.2752
10.983	-2.7617
10.999	-3.2679
11.015	-3.7747
11.031	-4.1949
11.047	-4.4284
11.062	-4.4366
11.079	-4.2797
11.095	-4.0879
11.11	-3.9868
11.126	-4.0208
11.142	-4.1098
11.158	-4.0567
11.174	-3.6131
11.19	-2.6004
11.206	-1.058
11.222	0.67329
11.238	2.0426
11.254	2.5613
11.27	2.0986
11.286	0.97928
11.302	-0.20725
11.318	-0.95752
11.334	-1.1159
11.35	-0.885
11.366	-0.61714
11.382	-0.56391
11.397	-0.75261
11.413	-1.0426
11.429	-1.2851
11.445	-1.4558
11.461	-1.6726
11.477	-2.104
11.493	-2.8374
11.509	-3.7834
11.525	-4.6595
11.541	-5.0766
11.557	-4.7265
11.573	-3.6064
11.589	-2.1293
11.605	-0.95596
11.621	-0.57268
11.637	-0.91856
11.653	-1.4271
11.669	-1.5041
11.684	-1.0219
11.7	-0.36745
11.716	-0.026566
11.732	-0.13121
11.748	-0.38511
11.764	-0.38013
11.78	0.018176
11.796	0.5439
11.812	0.76545
11.828	0.52805
11.844	0.27904
11.86	0.94477
11.876	3.2755
11.892	7.0378
11.908	10.778
11.924	12.602
11.94	11.515
11.956	8.1612
11.971	4.2793
11.987	1.4164
12.003	0.072145
12.019	-0.15704
12.035	0.13237
12.051	0.65544
12.067	1.4099
12.083	2.3629
12.099	3.2708
12.115	3.7964
12.131	3.7608
12.147	3.2726
12.163	2.6349
12.179	2.1341
12.195	1.872
12.211	1.7323
12.227	1.4777
12.243	0.90664
12.258	-0.024268
12.274	-1.1883
12.29	-2.3817
12.306	-3.4402
12.322	-4.2884
12.338	-4.906
12.354	-5.267
12.37	-5.3277
12.386	-5.0833
12.402	-4.6397
12.418	-4.2194
12.434	-4.0615
12.45	-4.2555
12.466	-4.6126
12.482	-4.6825
12.498	-3.961
12.514	-2.2156
12.53	0.25459
12.545	2.6423
12.561	4.0169
12.577	3.8728
12.593	2.439
12.609	0.48956
12.625	-1.1796
12.641	-2.1702
12.657	-2.517
12.673	-2.4507
12.689	-2.1871
12.705	-1.893
12.721	-1.7317
12.737	-1.8377
12.753	-2.2111
12.769	-2.6727
12.785	-2.9798
12.801	-3.0186
12.817	-2.8844
12.832	-2.7546
12.848	-2.6802
12.864	-2.5116
12.88	-2.0458
12.896	-1.2589
12.912	-0.4002
12.928	0.1561
12.944	0.19475
12.96	-0.14306
12.976	-0.4212
12.992	-0.22221
13.008	0.49544
13.024	1.292
13.04	1.5598
13.056	1.1079
13.072	0.57086
13.088	1.1795
13.104	3.8412
13.119	8.1361
13.135	12.19
13.151	13.824
13.167	12.166
13.183	8.2563
13.199	4.1376
13.215	1.3696
13.231	0.29095
13.247	0.35305
13.263	0.85576
13.279	1.3804
13.295	1.7875
13.311	2.0521
13.327	2.1709
13.343	2.1612
13.359	2.0665
13.375	1.9315
13.391	1.7743
13.406	1.5807
13.422	1.309
13.438	0.89881
13.454	0.29486
13.47	-0.51299
13.486	-1.4631
13.502	-2.4374
13.518	-3.3091
13.534	-3.9883
13.55	-4.4416
13.566	-4.6892
13.582	-4.7901
13.598	-4.8199
13.614	-4.843
13.63	-4.8804
13.646	-4.8787
13.662	-4.6966
13.678	-4.14
13.693	-3.0622
13.709	-1.4975
13.725	0.26334
13.741	1.7488
13.757	2.5303
13.773	2.4572
13.789	1.7201
13.805	0.69041
13.821	-0.32361
13.837	-1.2056
13.853	-1.9781
13.869	-2.6733
13.885	-3.2691
13.901	-3.7297
13.917	-4.0732
13.933	-4.3637
13.949	-4.6108
13.965	-4.6816
13.981	-4.3466
13.996	-3.4686
14.012	-2.1878
14.028	-0.91188
14.044	-0.063313
14.06	0.22365
14.076	0.17426
14.092	0.13484
14.108	0.26498
14.124	0.46295
14.14	0.55349
14.156	0.49664
14.172	0.41535
14.188	0.47211
14.204	0.74324
14.22	1.1697
14.236	1.5754
14.252	1.7454
14.268	1.5803
14.283	1.2817
14.299	1.4058
14.315	2.5905
14.331	5
14.347	7.9149
14.363	9.9738
14.379	10.051
14.395	8.0747
14.411	5.058
14.427	2.339
14.443	0.727
14.459	0.22823
14.475	0.40048
14.491	0.85527
14.507	1.4505
14.523	2.1439
14.539	2.8089
14.555	3.2502
14.571	3.3625
14.586	3.2201
14.602	2.9985
14.618	2.8245
14.634	2.7013
14.65	2.5475
14.666	2.2757
14.682	1.8348
14.698	1.2059
14.714	0.38803
14.73	-0.60174
14.746	-1.7184
14.762	-2.884
14.778	-3.9917
14.794	-4.9144
14.81	-5.5191
14.826	-5.7055
14.842	-5.471
14.857	-4.9623
14.873	-4.4395
14.889	-4.1281
14.905	-4.038
14.921	-3.903
14.937	-3.3339
14.953	-2.1135
14.969	-0.42725
14.985	1.1658
15.001	2.0416
15.017	1.9013
15.033	0.95686
15.049	-0.235
15.064	-1.1599
15.081	-1.6463
15.097	-1.8716
15.113	-2.1296
15.129	-2.5922
15.145	-3.2314
15.16	-3.8941
15.176	-4.4124
15.192	-4.6708
15.208	-4.6257
15.224	-4.2998
15.24	-3.7592
15.256	-3.0699
15.272	-2.2583
15.288	-1.3172
15.304	-0.27603
15.32	0.72473
15.336	1.458
15.352	1.7599
15.368	1.6797
15.384	1.4662
15.4	1.3834
15.416	1.5229
15.432	1.7671
15.447	1.9015
15.463	1.7914
15.479	1.5492
15.495	1.609
15.511	2.5728
15.527	4.7786
15.543	7.8326
15.559	10.576
15.575	11.704
15.591	10.639
15.607	7.9078
15.623	4.7372
15.639	2.2757
15.655	1.0782
15.671	1.0704
15.687	1.7882
15.703	2.6557
15.719	3.2231
15.735	3.3237
15.75	3.0681
15.766	2.6724
15.782	2.2748
15.798	1.8909
15.814	1.4904
15.83	1.0593
15.846	0.57849
15.862	-0.016318
15.878	-0.81004
15.894	-1.8249
15.91	-2.9643
15.926	-4.0436
15.942	-4.8861
15.958	-5.4087
15.974	-5.6416
15.99	-5.6805
16.006	-5.612
16.022	-5.4616
16.038	-5.1864
16.053	-4.6983
16.069	-3.9034
16.085	-2.7558
16.101	-1.3253
16.117	0.15758
16.133	1.3449
16.149	1.9224
16.165	1.7921
16.181	1.1401
16.197	0.31481
16.213	-0.39799
16.229	-0.922
16.245	-1.3617
16.261	-1.8642
16.277	-2.5054
16.293	-3.266
16.309	-4.0645
16.325	-4.7884
16.34	-5.3082
16.356	-5.4994
16.372	-5.2905
16.388	-4.7132
16.404	-3.9022
16.42	-3.0244
16.436	-2.1923
16.452	-1.4513
16.468	-0.84868
16.484	-0.47922
16.5	-0.40609
16.516	-0.51759
16.532	-0.50279
16.548	-0.042293
16.564	0.91446
16.58	2.038
16.596	2.8092
16.612	2.8897
16.628	2.3878
16.643	1.8259
16.659	1.8485
16.675	2.87
16.691	4.8351
16.707	7.1629
16.723	8.9184
16.739	9.2216
16.755	7.7563
16.771	5.0446
16.787	2.2106
16.803	0.32932
16.819	-0.16625
16.835	0.41287
16.851	1.3932
16.867	2.2132
16.883	2.6495
16.899	2.7716
16.915	2.7953
16.93	2.9413
16.946	3.3147
16.962	3.8388
16.978	4.3072
16.994	4.5309
17.01	4.4583
17.026	4.1671
17.042	3.7626
17.058	3.2923
17.074	2.7396
17.09	2.0668
17.106	1.2484
17.122	0.27717
17.138	-0.83252
17.154	-2.0329
17.17	-3.2412
17.186	-4.3677
17.202	-5.352
17.218	-6.1622
17.233	-6.7487
17.249	-7.0001
17.265	-6.7698
17.281	-5.9755
17.297	-4.6982
17.313	-3.1878
17.329	-1.7567
17.345	-0.6436
17.361	0.054916
17.377	0.35767
17.393	0.33508
17.409	0.071656
17.425	-0.33968
17.441	-0.80931
17.457	-1.2842
17.473	-1.768
17.489	-2.2921
17.505	-2.8549
17.52	-3.3932
17.536	-3.8203
17.552	-4.0949
17.568	-4.2545
17.584	-4.3813
17.6	-4.5246
17.616	-4.6312
17.632	-4.5353
17.648	-4.0348
17.664	-3.0372
17.68	-1.6916
17.696	-0.38805
17.712	0.43607
17.728	0.58465
17.744	0.26369
17.76	-0.045926
17.776	0.071539
17.792	0.67071
17.808	1.4036
17.823	1.7525
17.839	1.4174
17.855	0.68096
17.871	0.50291
17.887	2.083
17.903	5.9161
17.919	10.968
17.935	14.905
17.951	15.575
17.967	12.623
17.983	7.7189
17.999	3.2265
18.015	0.63646
18.031	0.042471
18.047	0.6633
18.062	1.5892
18.079	2.1961
18.095	2.2435
18.111	1.8342
18.126	1.2775
18.142	0.87372
18.158	0.73609
18.174	0.76863
18.19	0.78133
18.206	0.61758
18.222	0.20677
18.238	-0.44568
18.254	-1.2781
18.27	-2.1853
18.286	-3.044
18.302	-3.7554
18.318	-4.2756
18.334	-4.61
18.35	-4.7923
18.366	-4.873
18.382	-4.9094
18.398	-4.9312
18.413	-4.8911
18.429	-4.6511
18.445	-4.0428
18.461	-2.985
18.477	-1.5811
18.493	-0.12311
18.509	1.0169
18.525	1.5514
18.541	1.4006
18.557	0.70017
18.573	-0.30662
18.589	-1.4082
18.605	-2.4889
18.621	-3.4872
18.637	-4.3143
18.653	-4.834
18.669	-4.9293
18.685	-4.5959
18.7	-3.9714
18.716	-3.2692
18.732	-2.6603
18.748	-2.1872
18.764	-1.7669
18.78	-1.2824
18.796	-0.70188
18.812	-0.13573
18.828	0.22666
18.844	0.26851
18.86	0.061725
18.876	-0.16255
18.892	-0.17208
18.908	0.11274
18.924	0.58873
18.94	1.0656
18.956	1.394
18.972	1.5295
18.988	1.5148
19.003	1.4465
19.019	1.5099
19.035	2.0397
19.051	3.419
19.067	5.721
19.083	8.3538
19.099	10.182
19.115	10.227
19.131	8.3898
19.147	5.5388
19.163	2.9012
19.179	1.3366
19.195	1.0036
19.211	1.4844
19.227	2.1473
19.243	2.5101
19.259	2.4394
19.275	2.1097
19.291	1.7938
19.306	1.6562
19.322	1.6745
19.338	1.6936
19.354	1.5341
19.37	1.0852
19.386	0.34597
19.402	-0.58984
19.418	-1.5934
19.434	-2.5668
19.45	-3.4691
19.466	-4.2813
19.482	-4.9485
19.498	-5.3687
19.514	-5.4546
19.53	-5.218
19.546	-4.7956
19.562	-4.3783
19.578	-4.0796
19.593	-3.8331
19.609	-3.4103
19.625	-2.5796
19.641	-1.3147
19.657	0.10977
19.673	1.2386
19.689	1.7141
19.705	1.5117
19.721	0.94458
19.737	0.42764
19.753	0.18718
19.769	0.13786
19.785	-0.0027697
19.801	-0.48224
19.817	-1.3468
19.833	-2.4353
19.849	-3.4959
19.864	-4.3233
19.88	-4.8398
19.896	-5.095
19.912	-5.1983
19.928	-5.22
19.944	-5.1168
19.96	-4.7326
19.976	-3.901
19.992	-2.6121
20.008	-1.1319
20.024	0.069158
20.04	0.60243
20.056	0.46605
20.072	0.073921
20.088	-0.064783
20.104	0.26321
20.12	0.86829
20.136	1.3926
20.152	1.625
20.168	1.6172
20.183	1.5512
20.199	1.5284
20.215	1.5097
20.231	1.4924
20.247	1.7446
20.263	2.7644
20.279	4.8343
20.295	7.5137
20.311	9.6533
20.327	10.102
20.343	8.5536
20.359	5.7656
20.375	3.0047
20.391	1.2563
20.407	0.8031
20.423	1.302
20.439	2.1292
20.455	2.7405
20.47	2.8996
20.486	2.7047
20.502	2.428
20.518	2.29
20.534	2.3238
20.55	2.3995
20.566	2.3432
20.582	2.0391
20.598	1.4592
20.614	0.64179
20.63	-0.336
20.646	-1.3753
20.662	-2.3716
20.678	-3.2344
20.694	-3.9001
20.71	-4.3345
20.726	-4.5373
20.742	-4.5535
20.757	-4.473
20.773	-4.401
20.789	-4.4041
20.805	-4.4593
20.821	-4.4323
20.837	-4.1112
20.853	-3.3089
20.869	-2.0016
20.885	-0.4128
20.901	1.0413
20.917	1.9418
20.933	2.0824
20.949	1.5672
20.965	0.73194
20.981	-0.049741
20.997	-0.54934
21.013	-0.76075
21.029	-0.85696
21.044	-1.07
21.06	-1.5579
21.076	-2.3207
21.092	-3.2049
21.108	-3.9886
21.124	-4.4896
21.14	-4.6286
21.156	-4.4169
21.172	-3.9033
21.188	-3.1425
21.204	-2.2202
21.22	-1.2965
21.236	-0.58544
21.252	-0.24141
21.268	-0.239
21.284	-0.38576
21.3	-0.48369
21.316	-0.48411
21.332	-0.47408
21.347	-0.51351
21.363	-0.49967
21.379	-0.20608
21.395	0.5168
21.411	1.5319
21.427	2.3972
21.443	2.6617
21.459	2.3515
21.475	2.2226
21.491	3.3478
21.507	6.1497
21.523	9.7045
21.539	12.146
21.555	12.016
21.571	9.3685
21.587	5.6529
21.603	2.5979
21.619	1.1525
21.634	1.1951
21.65	1.9359
21.666	2.552
21.682	2.6441
21.698	2.317
21.714	1.9299
21.73	1.7594
21.746	1.822
21.762	1.9214
21.778	1.8135
21.794	1.3519
21.81	0.54897
21.826	-0.44975
21.842	-1.4525
21.858	-2.3234
21.874	-3.0366
21.89	-3.6454
21.906	-4.1989
21.922	-4.6844
21.937	-5.0461
21.953	-5.2457
21.969	-5.2942
21.985	-5.2201
22.001	-5.0066
22.017	-4.5606
22.033	-3.7621
22.049	-2.5733
22.065	-1.1299
22.081	0.26427
22.097	1.2631
22.113	1.6567
22.129	1.4832
22.145	0.98331
22.161	0.4178
22.177	-0.10893
22.193	-0.67553
22.208	-1.4075
22.224	-2.3137
22.24	-3.2472
22.256	-4.0118
22.272	-4.5015
22.288	-4.7382
22.304	-4.7838
22.32	-4.6245
22.336	-4.1532
22.352	-3.2821
22.368	-2.0865
22.384	-0.83374
22.4	0.1544
22.416	0.69187
22.432	0.80191
22.448	0.63524
22.463	0.35447
22.48	0.09738
22.496	-0.0088251
22.511	0.13021
22.527	0.51457
22.543	1.028
22.559	1.4982
22.575	1.7918
22.591	1.8683
22.607	1.7751
22.623	1.6264
22.639	1.6123
22.655	2.0117
22.671	3.1044
22.687	4.9292
22.703	7.0445
22.719	8.5963
22.735	8.7968
22.751	7.4803
22.767	5.254
22.783	3.112
22.798	1.8345
22.814	1.604
22.83	2.0408
22.846	2.5559
22.862	2.7375
22.878	2.5171
22.894	2.0751
22.91	1.6408
22.926	1.3577
22.942	1.2594
22.958	1.2942
22.974	1.342
22.99	1.2324
23.006	0.80493
23.022	0.0021539
23.038	-1.0728
23.054	-2.195
23.07	-3.1341
23.086	-3.7633
23.101	-4.0916
23.117	-4.2181
23.133	-4.2566
23.149	-4.276
23.165	-4.2825
23.181	-4.2423
23.197	-4.115
23.213	-3.8638
23.229	-3.4377
23.245	-2.7635
23.261	-1.7893
23.277	-0.57055
23.293	0.67627
23.309	1.6309
23.325	2.033
23.341	1.8396
23.357	1.247
23.373	0.55297
23.389	-0.029466
23.404	-0.46811
23.42	-0.86857
23.436	-1.3597
23.452	-2.0059
23.468	-2.7887
23.484	-3.6254
23.5	-4.3764
23.516	-4.8471
23.532	-4.842
23.548	-4.2942
23.564	-3.3844
23.58	-2.502
23.596	-2.0087
23.612	-1.9623
23.628	-2.0525
23.644	-1.8517
23.66	-1.1892
23.676	-0.31148
23.691	0.34535
23.707	0.56531
23.723	0.5432
23.739	0.67262
23.755	1.1657
23.771	1.8803
23.787	2.4678
23.803	2.6503
